datetime,Eólica,Hidráulica,Otras renovables,Residuos renovables,Solar fotovoltaica,Solar térmica,hora,dia_semana,mes,es_fin_semana,trimestre
2022-08-31 22:00:00+00:00,59949.725,24055.598,11658.69,1566.0835,90975.529,9057.394,22,2,8,0,3
2022-09-01 22:00:00+00:00,100093.222,21181.549,11458.009,1563.6275,95763.178,14637.695,22,3,9,0,3
2022-09-02 22:00:00+00:00,108664.743,19322.63,11460.831,1626.116,103731.164,18662.084,22,4,9,0,3
2022-09-03 22:00:00+00:00,142224.595,19080.265,11495.019,1700.673,111029.898,23614.844,22,5,9,1,3
2022-09-04 22:00:00+00:00,157975.241,23494.552,10633.331,1682.0685,108017.042,23193.708,22,6,9,1,3
2022-09-05 22:00:00+00:00,156755.755,20362.203,10499.464,1684.0925,103323.973,21499.194,22,0,9,0,3
2022-09-06 22:00:00+00:00,140820.681,27626.975,10820.577,1694.9035,89186.82,15145.719,22,1,9,0,3
2022-09-07 22:00:00+00:00,82523.661,36500.415,10992.953,1698.7235,90566.205,17367.157,22,2,9,0,3
2022-09-08 22:00:00+00:00,61911.677,56805.039,10922.603,1629.632,99454.688,21706.612,22,3,9,0,3
2022-09-09 22:00:00+00:00,41058.446,35080.023,10350.338,1482.2685,103962.157,21566.638,22,4,9,0,3
2022-09-10 22:00:00+00:00,103561.556,25672.312,10942.038,1441.8485,97449.359,16862.264,22,5,9,1,3
2022-09-11 22:00:00+00:00,194296.63,26882.572,10079.197,1480.7605,44881.042,654.516,22,6,9,1,3
2022-09-12 22:00:00+00:00,262283.203,37163.734,11314.486,1476.498,43219.239,923.88,22,0,9,0,3
2022-09-13 22:00:00+00:00,135936.116,41722.182,12360.161,1804.355,64212.168,5385.043,22,1,9,0,3
2022-09-14 22:00:00+00:00,55414.899,61361.732,12952.276,1907.454,75548.275,5930.06,22,2,9,0,3
2022-09-15 22:00:00+00:00,151207.641,66320.706,12442.524,1937.091,98857.683,17873.793,22,3,9,0,3
2022-09-16 22:00:00+00:00,174567.081,45446.445,8946.262,1747.077,97617.366,19319.165,22,4,9,0,3
2022-09-17 22:00:00+00:00,119394.966,43225.731,12131.035,1765.9645,84792.063,14240.464,22,5,9,1,3
2022-09-18 22:00:00+00:00,80285.04,57751.054,12928.481,1321.7925,85655.837,10540.039,22,6,9,1,3
2022-09-19 22:00:00+00:00,100685.504,58247.271,12509.821,877.987,94423.5,15585.912,22,0,9,0,3
2022-09-20 22:00:00+00:00,99861.918,62743.866,12418.325,854.1075,73583.861,5220.721,22,1,9,0,3
2022-09-21 22:00:00+00:00,46921.576,58845.254,13580.834,893.7245,94146.371,15942.428,22,2,9,0,3
2022-09-22 22:00:00+00:00,84221.335,59219.025,12789.165,1010.473,89998.292,15945.876,22,3,9,0,3
2022-09-23 22:00:00+00:00,166852.756,51218.038,11807.691,965.773,84750.184,15349.867,22,4,9,0,3
2022-09-24 22:00:00+00:00,171755.358,47159.097,11200.006,1293.64,77135.643,14409.804,22,5,9,1,3
2022-09-25 22:00:00+00:00,157396.388,44950.261,10845.425,1578.9975,88684.685,14455.511,22,6,9,1,3
2022-09-26 22:00:00+00:00,215048.248,17621.161,9947.413,2036.178,99828.843,18909.86,22,0,9,0,3
2022-09-27 22:00:00+00:00,239618.171,19067.99,10032.66,1795.7955,94513.409,18688.593,22,1,9,0,3
2022-09-28 22:00:00+00:00,259790.71,23036.839,10383.149,1383.494,60079.542,6598.043,22,2,9,0,3
2022-09-29 22:00:00+00:00,198217.473,23379.697,10751.563,1714.3755,101440.842,18056.395,22,3,9,0,3
2022-09-30 22:00:00+00:00,68157.316,18673.027,12430.128,1933.9355,101314.416,18348.975,22,4,9,0,3
2022-10-01 22:00:00+00:00,84822.162,15416.737,12362.65,1810.5685,95179.628,13148.738,22,5,10,1,4
2022-10-02 22:00:00+00:00,42348.008,28337.59,12029.136,1672.876,72560.278,1688.234,22,6,10,1,4
2022-10-03 22:00:00+00:00,45256.483,23879.537,11791.544,2073.657,84722.206,7104.134,22,0,10,0,4
2022-10-04 22:00:00+00:00,89597.4,16690.394,12253.754,2026.755,82966.4,6790.414,22,1,10,0,4
2022-10-05 22:00:00+00:00,166296.261,17384.435,11468.997,1949.8515,79116.306,8466.764,22,2,10,0,4
2022-10-06 22:00:00+00:00,84162.767,21789.067,11723.084,1987.797,80892.512,9205.138,22,3,10,0,4
2022-10-07 22:00:00+00:00,136632.947,13734.356,11779.524,2014.7005,84851.777,11180.241,22,4,10,0,4
2022-10-08 22:00:00+00:00,96783.858,12748.432,10581.549,2034.5445,77546.361,7951.62,22,5,10,1,4
2022-10-09 22:00:00+00:00,52384.353,22924.26,12463.523,1893.254,50409.034,1585.543,22,6,10,1,4
2022-10-10 22:00:00+00:00,45633.097,19702.217,13136.77,2058.884,58465.622,3919.634,22,0,10,0,4
2022-10-11 22:00:00+00:00,58152.638,13998.469,12327.64,1972.293,83235.032,11598.084,22,1,10,0,4
2022-10-12 22:00:00+00:00,60686.099,19783.655,12556.955,1933.584,87126.383,12700.754,22,2,10,0,4
2022-10-13 22:00:00+00:00,97748.601,19032.193,13227.341,2093.903,91321.361,13657.759,22,3,10,0,4
2022-10-14 22:00:00+00:00,117641.891,14114.143,13228.277,2160.2425,89414.112,11881.134,22,4,10,0,4
2022-10-15 22:00:00+00:00,218288.784,15334.67,11893.883,2164.9785,55389.625,868.17,22,5,10,1,4
2022-10-16 22:00:00+00:00,194226.339,19850.652,11323.175,2128.5015,72229.038,5815.651,22,6,10,1,4
2022-10-17 22:00:00+00:00,240272.618,19944.933,10494.108,2135.969,68891.384,2844.897,22,0,10,0,4
2022-10-18 22:00:00+00:00,282202.877,21356.226,10230.919,1957.5455,32231.016,195.67,22,1,10,0,4
2022-10-19 22:00:00+00:00,303415.031,27176.112,10197.117,1554.211,17944.909,0.17,22,2,10,0,4
2022-10-20 22:00:00+00:00,260579.892,33545.937,10866.465,1383.308,28016.768,141.037,22,3,10,0,4
2022-10-21 22:00:00+00:00,254422.794,28266.809,11650.91,1891.989,52259.012,1080.02,22,4,10,0,4
2022-10-22 22:00:00+00:00,310928.355,28676.309,11229.914,1966.8095,40707.364,198.552,22,5,10,1,4
2022-10-23 22:00:00+00:00,137702.084,40792.638,10902.128,1954.4895,49593.768,1545.198,22,6,10,1,4
2022-10-24 22:00:00+00:00,244455.554,30096.489,11224.046,2048.0415,45384.362,796.962,22,0,10,0,4
2022-10-25 22:00:00+00:00,176570.62,38665.264,11229.492,2063.965,43150.816,374.961,22,1,10,0,4
2022-10-26 22:00:00+00:00,308167.676,23661.388,11333.626,1884.2845,58521.274,2902.327,22,2,10,0,4
2022-10-27 22:00:00+00:00,242578.456,26499.632,12181.924,1877.6325,56667.132,1842.236,22,3,10,0,4
2022-10-28 22:00:00+00:00,249073.795,27673.042,12237.482,1879.449,62325.137,4877.024,22,4,10,0,4
2022-10-29 22:00:00+00:00,121670.893,29898.909,13827.075,1917.21,48903.733,3249.913,22,5,10,1,4
2022-10-30 23:00:00+00:00,224501.605,29643.49,12400.401,1760.181,23888.903,168.859,23,6,10,1,4
2022-10-31 23:00:00+00:00,70175.502,28581.676,12688.123,1808.2455,65973.415,5106.273,23,0,10,0,4
2022-11-01 23:00:00+00:00,71457.744,33095.476,12621.207,1811.4835,66712.455,6399.248,23,1,11,0,4
2022-11-02 23:00:00+00:00,231229.33,34307.672,12442.21,1943.1505,32841.545,38.217,23,2,11,0,4
2022-11-03 23:00:00+00:00,236757.249,31239.414,13251.704,1946.914,63790.006,2512.584,23,3,11,0,4
2022-11-04 23:00:00+00:00,115948.648,25264.869,12984.381,1931.121,83030.773,10365.728,23,4,11,0,4
2022-11-05 23:00:00+00:00,143604.303,24972.321,12332.876,1752.9615,78164.403,9432.721,23,5,11,1,4
2022-11-06 23:00:00+00:00,175025.977,33484.066,12518.222,1785.7225,69787.166,8231.926,23,6,11,1,4
2022-11-07 23:00:00+00:00,236394.046,29488.191,12574.37,1857.836,43503.295,1106.209,23,0,11,0,4
2022-11-08 23:00:00+00:00,141322.685,33521.394,12534.895,1931.803,41389.898,2024.097,23,1,11,0,4
2022-11-09 23:00:00+00:00,72621.297,35522.861,12659.572,1967.3835,71225.363,7254.225,23,2,11,0,4
2022-11-10 23:00:00+00:00,180166.264,28593.176,12567.819,1904.274,53491.375,6222.42,23,3,11,0,4
2022-11-11 23:00:00+00:00,250862.128,26542.196,12602.377,1725.7145,52760.113,4949.356,23,4,11,0,4
2022-11-12 23:00:00+00:00,146405.336,29319.462,12950.059,1753.3375,66839.288,6201.849,23,5,11,1,4
2022-11-13 23:00:00+00:00,187889.132,33674.956,12396.974,1739.3105,37535.011,812.238,23,6,11,1,4
2022-11-14 23:00:00+00:00,347406.187,29921.194,12405.587,1821.2245,27310.643,29.467,23,0,11,0,4
2022-11-15 23:00:00+00:00,390268.739,31496.556,12114.18,1674.679,17075.662,0.185,23,1,11,0,4
2022-11-16 23:00:00+00:00,381031.926,34654.838,11831.408,1781.6335,33559.719,713.656,23,2,11,0,4
2022-11-17 23:00:00+00:00,252001.475,42886.931,12453.584,1829.827,37354.078,1481.38,23,3,11,0,4
2022-11-18 23:00:00+00:00,331679.022,35061.601,11947.793,1908.4305,55627.693,2584.675,23,4,11,0,4
2022-11-19 23:00:00+00:00,241109.195,34166.086,11659.027,1974.2665,47439.794,1624.646,23,5,11,1,4
2022-11-20 23:00:00+00:00,407311.184,42770.94,10243.415,1948.0015,19948.158,30.914,23,6,11,1,4
2022-11-21 23:00:00+00:00,414960.186,54237.96,9389.982,2026.3435,22616.402,0.144,23,0,11,0,4
2022-11-22 23:00:00+00:00,355594.966,62785.863,10395.174,2028.8375,29251.637,155.967,23,1,11,0,4
2022-11-23 23:00:00+00:00,176468.149,76152.019,11736.51,2036.819,29942.883,286.726,23,2,11,0,4
2022-11-24 23:00:00+00:00,210220.392,68875.011,11835.065,1953.273,56524.309,3541.986,23,3,11,0,4
2022-11-25 23:00:00+00:00,135900.198,74864.968,12150.809,2005.961,67333.87,6612.411,23,4,11,0,4
2022-11-26 23:00:00+00:00,119723.298,67459.662,12328.322,2069.2675,58553.757,4017.926,23,5,11,1,4
2022-11-27 23:00:00+00:00,314430.266,54567.435,12096.97,2020.574,64536.42,6569.312,23,6,11,1,4
2022-11-28 23:00:00+00:00,185581.904,86825.848,12550.633,2019.9605,61353.738,5083.687,23,0,11,0,4
2022-11-29 23:00:00+00:00,56089.641,87219.6,12755.408,2001.0985,45062.064,1375.245,23,1,11,0,4
2022-11-30 23:00:00+00:00,155516.533,80012.556,11382.214,1981.1485,46886.746,2858.495,23,2,11,0,4
2022-12-01 23:00:00+00:00,79187.9,85636.526,12042.033,2111.8195,50671.16,4614.597,23,3,12,0,4
2022-12-02 23:00:00+00:00,66065.214,88280.624,11928.134,2109.9935,44133.542,3112.968,23,4,12,0,4
2022-12-03 23:00:00+00:00,52734.241,86470.327,12109.962,2059.0665,37185.422,2359.848,23,5,12,1,4
2022-12-04 23:00:00+00:00,129034.925,83995.677,11658.061,1916.7305,14289.722,305.831,23,6,12,1,4
2022-12-05 23:00:00+00:00,29196.757,83076.868,12196.727,1872.576,23730.008,195.135,23,0,12,0,4
2022-12-06 23:00:00+00:00,42074.168,73129.14,11872.265,1840.471,28687.491,208.218,23,1,12,0,4
2022-12-07 23:00:00+00:00,177851.826,68028.145,11432.582,2074.6095,17119.696,155.99,23,2,12,0,4
2022-12-08 23:00:00+00:00,177950.209,71006.309,11291.411,2138.5505,16471.001,0.219,23,3,12,0,4
2022-12-09 23:00:00+00:00,247801.652,55487.629,11488.6,2172.779,34708.48,380.233,23,4,12,0,4
2022-12-10 23:00:00+00:00,140509.375,57521.86,11995.539,2183.6365,18780.67,29.086,23,5,12,1,4
2022-12-11 23:00:00+00:00,343022.557,63932.736,11588.795,1981.4455,15768.985,76.087,23,6,12,1,4
2022-12-12 23:00:00+00:00,284691.33,91580.075,11951.035,2001.3935,10982.525,0.044,23,0,12,0,4
2022-12-13 23:00:00+00:00,242283.684,110104.112,11428.927,1863.468,23570.34,109.39,23,1,12,0,4
2022-12-14 23:00:00+00:00,189346.646,104868.121,12067.603,1785.792,31111.671,189.337,23,2,12,0,4
2022-12-15 23:00:00+00:00,139390.693,128107.046,12241.145,1795.077,29784.643,194.963,23,3,12,0,4
2022-12-16 23:00:00+00:00,58323.466,122396.421,12359.432,1964.424,37532.075,1769.415,23,4,12,0,4
2022-12-17 23:00:00+00:00,185282.431,68101.408,11831.483,2086.7385,53596.322,4382.238,23,5,12,1,4
2022-12-18 23:00:00+00:00,251112.108,89730.415,10763.558,1970.956,47079.933,3860.64,23,6,12,1,4
2022-12-19 23:00:00+00:00,283510.068,103723.43,10619.295,1883.489,25723.277,437.211,23,0,12,0,4
2022-12-20 23:00:00+00:00,318746.336,112503.405,10423.156,1810.9335,31128.604,188.383,23,1,12,0,4
2022-12-21 23:00:00+00:00,298866.474,127159.287,9920.126,1891.2785,32173.57,1314.718,23,2,12,0,4
2022-12-22 23:00:00+00:00,261606.43,104600.83,7650.94,2097.2185,41164.495,2866.181,23,3,12,0,4
2022-12-23 23:00:00+00:00,173962.073,77559.535,6854.674,2129.56,47874.562,3029.086,23,4,12,0,4
2022-12-24 23:00:00+00:00,170491.027,63206.012,6392.675,2146.3485,42630.766,4365.611,23,5,12,1,4
2022-12-25 23:00:00+00:00,56465.977,100223.442,7529.391,2101.0435,56757.37,5340.755,23,6,12,1,4
2022-12-26 23:00:00+00:00,66918.978,130439.052,10412.196,2259.688,61114.052,6399.469,23,0,12,0,4
2022-12-27 23:00:00+00:00,197895.348,85629.124,7772.588,1978.563,56928.246,5796.183,23,1,12,0,4
2022-12-28 23:00:00+00:00,237439.018,88019.918,6891.466,1949.5505,32912.246,811.942,23,2,12,0,4
2022-12-29 23:00:00+00:00,315192.85,72894.817,6304.867,2071.979,36463.913,1439.952,23,3,12,0,4
2022-12-30 23:00:00+00:00,168844.218,72882.488,5860.784,2139.489,50449.203,2985.958,23,4,12,0,4
2022-12-31 23:00:00+00:00,160935.801,78169.816,5287.607,2133.845,33489.288,811.405,23,5,12,1,4
2023-01-01 23:00:00+00:00,96966.213,137763.791,9129.191,2017.2955,30673.105,194.716,23,6,1,1,1
2023-01-02 23:00:00+00:00,69069.949,155132.637,10840.743,2160.0975,52767.181,3462.572,23,0,1,0,1
2023-01-03 23:00:00+00:00,65706.111,139493.836,10703.219,2160.476,56956.982,4732.083,23,1,1,0,1
2023-01-04 23:00:00+00:00,43798.284,144475.876,10750.357,2227.032,56981.664,5249.039,23,2,1,0,1
2023-01-05 23:00:00+00:00,84451.824,132896.684,11151.2,2259.6935,53889.173,4585.892,23,3,1,0,1
2023-01-06 23:00:00+00:00,304925.284,76806.901,6733.01,2226.529,34935.913,873.13,23,4,1,0,1
2023-01-07 23:00:00+00:00,374420.137,83278.124,6243.777,2092.954,16510.625,59.494,23,5,1,1,1
2023-01-08 23:00:00+00:00,299406.368,103912.221,9270.439,2134.0615,48544.678,1020.745,23,6,1,1,1
2023-01-09 23:00:00+00:00,208771.738,150824.089,11470.029,2205.108,45016.54,2376.949,23,0,1,0,1
2023-01-10 23:00:00+00:00,197837.383,147311.284,11776.724,2305.8535,35873.753,943.425,23,1,1,0,1
2023-01-11 23:00:00+00:00,148098.464,159615.111,11323.684,2241.1885,59360.671,3836.722,23,2,1,0,1
2023-01-12 23:00:00+00:00,150789.468,163300.886,11254.182,2303.554,54176.045,2668.354,23,3,1,0,1
2023-01-13 23:00:00+00:00,180266.606,140283.755,10247.567,2216.9135,56196.344,3407.815,23,4,1,0,1
2023-01-14 23:00:00+00:00,286651.25,79948.151,9714.996,2190.384,40935.56,2302.046,23,5,1,1,1
2023-01-15 23:00:00+00:00,399213.823,98128.763,6625.926,2063.058,29570.93,580.014,23,6,1,1,1
2023-01-16 23:00:00+00:00,390435.576,94489.32,5439.255,2067.2295,37008.254,124.171,23,0,1,0,1
2023-01-17 23:00:00+00:00,356496.93,102557.785,5410.658,2088.1955,55993.775,3684.869,23,1,1,0,1
2023-01-18 23:00:00+00:00,369908.164,105419.539,5506.094,2029.2375,59917.569,4123.896,23,2,1,0,1
2023-01-19 23:00:00+00:00,270677.231,125719.641,9050.427,2140.244,53086.277,1928.906,23,3,1,0,1
2023-01-20 23:00:00+00:00,267281.506,108963.19,9623.172,2164.535,58984.582,2493.303,23,4,1,0,1
2023-01-21 23:00:00+00:00,289048.93,101261.463,8516.25,1783.9045,73929.328,8608.993,23,5,1,1,1
2023-01-22 23:00:00+00:00,309752.824,130477.959,9403.603,1341.7565,72700.49,8029.282,23,6,1,1,1
2023-01-23 23:00:00+00:00,234735.617,158145.651,10095.762,1270.945,60801.843,5562.049,23,0,1,0,1
2023-01-24 23:00:00+00:00,220158.893,164842.215,11049.426,1272.8545,73159.289,6771.8,23,1,1,0,1
2023-01-25 23:00:00+00:00,311364.533,160544.999,10833.792,1121.77,53065.211,1834.559,23,2,1,0,1
2023-01-26 23:00:00+00:00,338586.252,142059.248,10113.007,1165.713,75819.123,6864.319,23,3,1,0,1
2023-01-27 23:00:00+00:00,301917.626,108231.922,9608.203,1297.689,82216.763,8876.719,23,4,1,0,1
2023-01-28 23:00:00+00:00,230180.374,107162.081,9905.26,1625.7235,79274.69,8461.251,23,5,1,1,1
2023-01-29 23:00:00+00:00,154951.184,157002.298,11408.051,1907.8245,79678.557,7323.485,23,6,1,1,1
2023-01-30 23:00:00+00:00,209410.476,146929.035,12375.147,2087.585,82831.204,7715.756,23,0,1,0,1
2023-01-31 23:00:00+00:00,214665.908,139382.202,12290.03,2022.9635,82031.432,8341.695,23,1,1,0,1
2023-02-01 23:00:00+00:00,113531.948,140467.538,12931.741,2148.4385,86312.369,8718.661,23,2,2,0,1
2023-02-02 23:00:00+00:00,62026.834,144611.329,13221.869,2110.06,89860.658,9938.444,23,3,2,0,1
2023-02-03 23:00:00+00:00,185843.238,96854.031,12726.151,2021.736,92370.811,10663.417,23,4,2,0,1
2023-02-04 23:00:00+00:00,281934.308,65227.239,11613.072,1956.043,87344.718,11363.215,23,5,2,1,1
2023-02-05 23:00:00+00:00,276127.099,85034.256,12736.193,1871.38,77863.226,10078.483,23,6,2,1,1
2023-02-06 23:00:00+00:00,188206.063,128410.784,12765.474,1964.363,42293.177,810.19,23,0,2,0,1
2023-02-07 23:00:00+00:00,171254.878,124053.22,12375.851,2092.615,40923.269,538.355,23,1,2,0,1
2023-02-08 23:00:00+00:00,137451.886,108468.225,13141.913,2112.191,71423.475,9268.44,23,2,2,0,1
2023-02-09 23:00:00+00:00,127437.039,110791.382,13378.677,2196.8745,74063.215,5415.011,23,3,2,0,1
2023-02-10 23:00:00+00:00,156803.401,81569.029,13023.9,2202.0205,73930.49,3905.363,23,4,2,0,1
2023-02-11 23:00:00+00:00,146984.78,76642.918,12649.283,2269.262,67923.79,2347.349,23,5,2,1,1
2023-02-12 23:00:00+00:00,153124.201,91758.478,12766.77,2291.5935,79045.701,8731.755,23,6,2,1,1
2023-02-13 23:00:00+00:00,216527.329,80514.812,12815.035,2228.213,58606.433,3154.41,23,0,2,0,1
2023-02-14 23:00:00+00:00,116140.073,87535.178,13172.791,2248.4685,71259.501,4504.724,23,1,2,0,1
2023-02-15 23:00:00+00:00,59017.569,89988.728,12780.382,2044.849,87532.618,7307.03,23,2,2,0,1
2023-02-16 23:00:00+00:00,135073.851,74559.489,12843.196,2111.0425,74379.067,2792.815,23,3,2,0,1
2023-02-17 23:00:00+00:00,108891.822,69341.91,13023.496,2442.3375,65233.345,1516.238,23,4,2,0,1
2023-02-18 23:00:00+00:00,119477.116,61079.834,12810.735,2407.422,65868.763,463.934,23,5,2,1,1
2023-02-19 23:00:00+00:00,140929.038,69041.945,12350.242,2397.2315,62901.483,685.372,23,6,2,1,1
2023-02-20 23:00:00+00:00,71582.429,83708.677,12683.355,2417.9425,68643.99,2192.451,23,0,2,0,1
2023-02-21 23:00:00+00:00,61505.308,84025.956,12456.354,2431.9185,79490.558,5140.836,23,1,2,0,1
2023-02-22 23:00:00+00:00,149071.116,76262.47,12419.573,2370.482,69466.092,8738.428,23,2,2,0,1
2023-02-23 23:00:00+00:00,73495.417,92438.961,13208.444,2194.6345,91641.163,11124.783,23,3,2,0,1
2023-02-24 23:00:00+00:00,106288.622,83740.067,13044.861,2444.5795,68593.204,2826.381,23,4,2,0,1
2023-02-25 23:00:00+00:00,344430.976,45171.589,11975.22,2314.1095,77433.367,6860.604,23,5,2,1,1
2023-02-26 23:00:00+00:00,399086.51,47021.386,12606.836,2184.509,98989.138,14756.017,23,6,2,1,1
2023-02-27 23:00:00+00:00,317525.169,64547.657,12695.584,2190.454,105217.239,16601.014,23,0,2,0,1
2023-02-28 23:00:00+00:00,185415.54,84480.453,13351.12,2324.4255,103871.253,15965.017,23,1,2,0,1
2023-03-01 23:00:00+00:00,211160.406,86187.78,13332.939,2347.507,107355.435,16364.25,23,2,3,0,1
2023-03-02 23:00:00+00:00,181802.138,84245.263,13012.733,2232.3625,111348.827,17410.389,23,3,3,0,1
2023-03-03 23:00:00+00:00,100620.478,89379.306,12364.088,2293.215,105195.658,10977.044,23,4,3,0,1
2023-03-04 23:00:00+00:00,62971.163,93579.357,12466.659,2088.25,48224.026,490.394,23,5,3,1,1
2023-03-05 23:00:00+00:00,150926.663,85539.425,11493.309,2239.7015,50220.957,633.329,23,6,3,1,1
2023-03-06 23:00:00+00:00,335637.116,50880.815,10918.475,2240.437,68306.045,2964.728,23,0,3,0,1
2023-03-07 23:00:00+00:00,391536.431,54823.573,10744.133,2104.0825,57486.553,1985.084,23,1,3,0,1
2023-03-08 23:00:00+00:00,410047.41,52130.346,9838.429,1988.2265,52944.236,1915.281,23,2,3,0,1
2023-03-09 23:00:00+00:00,386747.854,45324.709,8955.404,1832.458,93374.752,10263.846,23,3,3,0,1
2023-03-10 23:00:00+00:00,345614.213,43915.957,8154.032,1787.091,76177.332,7110.975,23,4,3,0,1
2023-03-11 23:00:00+00:00,178242.024,62286.087,9852.79,1948.455,105970.327,13789.722,23,5,3,1,1
2023-03-12 23:00:00+00:00,285264.263,53052.888,8533.454,1877.4425,93070.723,11109.445,23,6,3,1,1
2023-03-13 23:00:00+00:00,253571.969,62146.696,8693.381,1830.1315,112096.094,17852.533,23,0,3,0,1
2023-03-14 23:00:00+00:00,90629.959,94552.189,9780.12,2171.7055,123224.482,20688.526,23,1,3,0,1
2023-03-15 23:00:00+00:00,230266.008,66482.317,9907.971,2082.6295,108752.254,16036.555,23,2,3,0,1
2023-03-16 23:00:00+00:00,279300.514,62678.607,9452.235,2046.538,84476.158,7703.879,23,3,3,0,1
2023-03-17 23:00:00+00:00,180759.085,74257.244,10319.923,2125.306,81092.514,5535.801,23,4,3,0,1
2023-03-18 23:00:00+00:00,86936.273,65893.823,10374.387,1772.7695,113766.46,18148.825,23,5,3,1,1
2023-03-19 23:00:00+00:00,70575.141,83628.768,10267.439,1918.9215,122442.112,21025.801,23,6,3,1,1
2023-03-20 23:00:00+00:00,55325.4,83180.628,10070.681,1929.0415,121147.834,20087.607,23,0,3,0,1
2023-03-21 23:00:00+00:00,123625.078,72118.797,9918.476,1880.159,120085.798,21524.06,23,1,3,0,1
2023-03-22 23:00:00+00:00,202282.139,62019.115,9726.166,1821.4315,112504.192,18655.134,23,2,3,0,1
2023-03-23 23:00:00+00:00,251907.216,59578.73,9294.353,1925.6545,86795.823,8255.452,23,3,3,0,1
2023-03-24 23:00:00+00:00,161716.333,48729.485,9112.313,2026.2745,110517.59,19743.417,23,4,3,0,1
2023-03-25 23:00:00+00:00,252453.249,34335.854,6807.196,1887.6365,95732.851,16979.489,23,5,3,1,1
2023-03-26 22:00:00+00:00,164047.19,71163.968,9028.99,1933.8655,123938.502,16661.564,22,6,3,1,1
2023-03-27 22:00:00+00:00,105000.796,84859.61,9881.782,1825.917,130579.484,20283.529,22,0,3,0,1
2023-03-28 22:00:00+00:00,205542.78,64343.103,9310.828,1822.505,115397.852,21377.637,22,1,3,0,1
2023-03-29 22:00:00+00:00,255557.215,58627.921,7617.34,1883.658,104973.923,17925.851,22,2,3,0,1
2023-03-30 22:00:00+00:00,368146.575,53164.082,4784.441,1980.615,87566.922,10474.36,22,3,3,0,1
2023-03-31 22:00:00+00:00,276359.156,41924.73,5623.48,2133.7755,94472.488,12888.024,22,4,3,0,1
2023-04-01 22:00:00+00:00,232280.963,35382.266,4924.641,2026.6145,110989.294,23268.061,22,5,4,1,2
2023-04-02 22:00:00+00:00,161229.723,70648.868,6285.467,1986.181,128155.087,22823.1,22,6,4,1,2
2023-04-03 22:00:00+00:00,247602.765,56706.114,7027.649,2070.0255,116378.597,15413.019,22,0,4,0,2
2023-04-04 22:00:00+00:00,133064.436,78439.67,9393.13,2093.5645,138832.741,24266.651,22,1,4,0,2
2023-04-05 22:00:00+00:00,123118.53,60511.645,9693.281,1960.8685,132732.505,23229.326,22,2,4,0,2
2023-04-06 22:00:00+00:00,72103.903,51251.217,9282.607,1929.6475,127665.397,25691.873,22,3,4,0,2
2023-04-07 22:00:00+00:00,63974.412,59722.63,9189.787,1833.0795,133005.259,25672.0,22,4,4,0,2
2023-04-08 22:00:00+00:00,58372.977,48768.645,9228.44,1967.243,117424.384,18418.683,22,5,4,1,2
2023-04-09 22:00:00+00:00,105382.674,43766.643,8271.422,1987.846,114567.4,17257.91,22,6,4,1,2
2023-04-10 22:00:00+00:00,129300.291,64150.547,10040.96,1980.3985,138715.144,23550.866,22,0,4,0,2
2023-04-11 22:00:00+00:00,305300.402,39007.073,8907.671,2046.4655,104332.174,16319.046,22,1,4,0,2
2023-04-12 22:00:00+00:00,254427.91,45944.803,8323.663,1434.827,121459.58,21017.142,22,2,4,0,2
2023-04-13 22:00:00+00:00,295155.527,44682.81,7369.083,1327.9855,110731.538,21673.25,22,3,4,0,2
2023-04-14 22:00:00+00:00,262009.904,38789.648,6007.85,1344.062,122309.206,25713.102,22,4,4,0,2
2023-04-15 22:00:00+00:00,181899.995,35288.326,5930.761,1254.4385,119458.484,28340.539,22,5,4,1,2
2023-04-16 22:00:00+00:00,204541.105,52184.165,7981.243,1201.919,143826.596,27540.991,22,6,4,1,2
2023-04-17 22:00:00+00:00,190036.311,53356.041,9218.656,1171.639,143005.275,26190.131,22,0,4,0,2
2023-04-18 22:00:00+00:00,124696.827,53120.267,9943.257,1212.7575,136336.049,22308.57,22,1,4,0,2
2023-04-19 22:00:00+00:00,75424.081,59523.657,9622.793,1286.54,138609.766,21725.459,22,2,4,0,2
2023-04-20 22:00:00+00:00,149292.493,58147.729,10627.458,1269.5505,114476.188,14095.281,22,3,4,0,2
2023-04-21 22:00:00+00:00,155149.952,48118.008,10448.986,1244.889,107879.694,13139.998,22,4,4,0,2
2023-04-22 22:00:00+00:00,182550.154,31958.9,8571.248,1296.51,116476.103,25334.836,22,5,4,1,2
2023-04-23 22:00:00+00:00,112955.066,49972.594,10653.993,1312.903,145240.183,26434.917,22,6,4,1,2
2023-04-24 22:00:00+00:00,128059.624,49938.333,11504.178,1265.4645,144297.259,26171.026,22,0,4,0,2
2023-04-25 22:00:00+00:00,61154.694,63467.54,11771.964,1248.2635,145302.767,26006.368,22,1,4,0,2
2023-04-26 22:00:00+00:00,58792.078,67439.125,12029.386,1316.238,125530.849,18698.806,22,2,4,0,2
2023-04-27 22:00:00+00:00,123820.443,67455.956,12552.534,1244.0265,110054.863,10275.416,22,3,4,0,2
2023-04-28 22:00:00+00:00,159607.408,56104.947,11523.622,1204.035,103469.043,12672.384,22,4,4,0,2
2023-04-29 22:00:00+00:00,170735.524,43663.347,10430.529,1093.7125,109806.29,9587.735,22,5,4,1,2
